Order,Family,Species Name,1980 GAA2 Red List Category,2004 GAA2 Red List Category,1980-2004 Genuine Change?,1980-2004 Primary Driver,Grouped 1980-2004 Primary Driver,1980-2004 Genuine downlisting due to conservation,2022 GAA2 Red List Category,2022 Red List Criteria,2004-2022 Genuine Change?, 2004-2022 Primary Driver,Grouped 2004-2022 Primary Driver,2004-2022 Genuine downlisting due to conservation,Afrotropical,Australasian/Oceanian,Indomalayan,Nearctic,Neotropical,Palearctic,Egg Laying,Free Living Larval Stage,Live Birth ,Water Breeding
ANURA,BRACHYCEPHALIDAE,Ischnocnema octavioi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema oea,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema paranaensis,LC,LC,No,,,,VU,D2,Genuine - uplisted,Climate change effects,Climate change effects,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema parnaso,LC,LC,No,,,,VU,D2,Genuine - uplisted,Climate change effects,Climate change effects,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema parva,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema penaxavantinho,LC,LC,No,,,,LC,,No,,,,,,,,1,,Unknown,Unknown,Unknown,Unknown
ANURA,BRACHYCEPHALIDAE,Ischnocnema pusilla,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema randorum,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema sambaqui,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema spanios,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema surda,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema venancioi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema verrucosa,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Ischnocnema vizottoi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,HYLIDAE,Isthmohyla angustilineata,VU,CR,Genuine - uplisted,Disease,Disease,,CR,C2a(i),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla calypsa,EN,CR(PE),Genuine - uplisted,Disease,Disease,,CR(PE),D,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla debilis,EN,CR,Genuine - uplisted,Disease,Disease,,CR,C1,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla graceae,EN,CR,Genuine - uplisted,Disease,Disease,,CR,C2a(ii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla infucata,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla insolita,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla lancasteri,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla picadoi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,No
ANURA,HYLIDAE,Isthmohyla pictipes,VU,CR,Genuine - uplisted,Disease,Disease,,CR,C2a(i),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla pseudopuma,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla rivularis,VU,CR,Genuine - uplisted,Disease,Disease,,EN,C2a(i),Genuine - downlisted,Disease,Disease,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla tica,VU,CR,Genuine - uplisted,Disease,Disease,,CR,C2a(i),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla xanthosticta,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Isthmohyla zeteki,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,No
CAUDATA,PLETHODONTIDAE,Isthmura bellii,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Isthmura boneti,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Isthmura corrugata,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Isthmura gigantea,VU,EN,Genuine - uplisted,Disease,Disease,,EN,A4ace,No,,,,,,,1,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Isthmura maxima,EN,EN,No,,,,EN,B2ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Isthmura naucampatepetl,EN,CR,Genuine - uplisted,Timber and plant harvesting,Reduced-habitat,,CR,B1ab(iii),No,,,,,,,1,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Isthmura sierraoccidentalis,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,1,,,Yes,No,No,No
ANURA,HYLIDAE,Itapotihyla langsdorffii,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,PLETHODONTIDAE,Ixalotriton niger,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Ixalotriton parvus,CR,CR,No,,,,CR,B1ab(iii)+2ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,MICROHYLIDAE,Kalophrynus anya,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus baluensis,VU,VU,No,,,,NT,,Genuine - downlisted,Timber and plant harvesting,Reduced-habitat,Yes,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus barioensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus bunguranus,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus calciphilus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Unknown
ANURA,MICROHYLIDAE,Kalophrynus cryptophonus,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus eok,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,No
ANURA,MICROHYLIDAE,Kalophrynus heterochirus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus honbaensis,VU,VU,No,,,,VU,D2,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus interlineatus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus intermedius,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus kiewi,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus limbooliati,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,No
ANURA,MICROHYLIDAE,Kalophrynus meizon,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus minusculus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus nubicola,NT,NT,No,,,,NT,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus orangensis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus palmatissimus,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,No
ANURA,MICROHYLIDAE,Kalophrynus pleurostigma,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus punctatus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus robinsoni,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus subterrestris,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus tiomanensis,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kalophrynus yongi,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,No
ANURA,MICROHYLIDAE,Kaloula assamensis,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula aureata,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula baleata,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula borealis,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula conjuncta,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula ghoshi,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula indochinensis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula kalingensis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula kokacii,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,No
ANURA,MICROHYLIDAE,Kaloula latidisca,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula mediolineata,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula nonggangensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula picta,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula pulchra,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula rigida,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula rugifera,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula verrucosa,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,MICROHYLIDAE,Kaloula walteri,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
CAUDATA,PLETHODONTIDAE,Karsenia koreana,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,No,No,No
ANURA,HYPEROLIIDAE,Kassina arboricola,VU,VU,No,,,,VU,B2ab(iii),No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina cassinoides,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina cochranae,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina decorata,VU,VU,No,,,,VU,B1ab(iii),No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina fusca,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina jozani,EN,EN,No,,,,EN,B1ab(iii),No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina kuvangensis,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina lamottei,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina maculifer,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina maculosa,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina mertensi,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina schioetzi,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina senegalensis,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina somalica,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassina wazae,DD,DD,No,,,,DD,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYPEROLIIDAE,Kassinula wittei,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus absconditus,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus appendiculatus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus baliogaster,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus banaensis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus berylliniris,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,No
ANURA,RHACOPHORIDAE,Kurixalus bisacculus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus chaseni,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus eiffingeri,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,No
ANURA,RHACOPHORIDAE,Kurixalus gracilloides,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus hainanus,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus idiootocus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus lenquanensis,EN,NT,Genuine - downlisted,Agriculture and aquaculture,Reduced-habitat,Yes,NT,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus motokawai,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus naso,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus odontotarsus,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus verrucosus,LC,LC,No,,,,LC,,No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus viridescens,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,RHACOPHORIDAE,Kurixalus wangi,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,No
ANURA,RHACOPHORIDAE,Kurixalus yangi,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MANTELLIDAE,Laliostoma labrosum,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,NYCTIBATRACHIDAE,Lankanectes corrugatus,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,NYCTIBATRACHIDAE,Lankanectes pera,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,PTYCHADENIDAE,Lanzarana largeni,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
CAUDATA,SALAMANDRIDAE,Laotriton laoensis,EN,EN,No,,,,EN,"B1ab(iii,v)",No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,ALYTIDAE,Latonia nigriventer,CR,CR,No,,,,CR,B1ab(iii)+2ab(iii),No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Laurentophryne parkeri,DD,DD,No,,,,DD,,No,,,,1,,,,,,Unknown,Unknown,Unknown,Unknown
ANURA,LIMNODYNASTIDAE,Lechriodus aganoposis,LC,LC,No,,,,LC,,No,,,,,1,,,,,Yes,Yes,No,Yes
ANURA,LIMNODYNASTIDAE,Lechriodus fletcheri,LC,LC,No,,,,LC,,No,,,,,1,,,,,Yes,Yes,No,Yes
ANURA,LIMNODYNASTIDAE,Lechriodus melanopyga,LC,LC,No,,,,LC,,No,,,,,1,,,,,Yes,Yes,No,Yes
ANURA,LIMNODYNASTIDAE,Lechriodus platyceps,LC,LC,No,,,,LC,,No,,,,,1,,,,,Yes,Yes,No,Yes
ANURA,LEIOPELMATIDAE,Leiopelma archeyi,NT,CR,Genuine - uplisted,Disease,Disease,,CR,A2ab,No,,,,,1,,,,,Yes,No,No,No
ANURA,LEIOPELMATIDAE,Leiopelma hamiltoni,EN,EN,No,,,,VU,D1+2,Genuine - downlisted,Invasive species,Invasive species,Yes,,1,,,,,Yes,No,No,No
ANURA,LEIOPELMATIDAE,Leiopelma hochstetteri,LC,LC,No,,,,LC,,No,,,,,1,,,,,Yes,Yes,No,Yes
ANURA,LEIOPELMATIDAE,Leiopelma pakeka,VU,VU,No,,,,VU,D2,No,,,,,1,,,,,Yes,No,No,No
ANURA,CERATOPHRYIDAE,Lepidobatrachus asper,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,CERATOPHRYIDAE,Lepidobatrachus laevis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,CERATOPHRYIDAE,Lepidobatrachus llanensis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella aerea,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella alpina,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,1,,,1,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella applebyi,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella arayai,VU,VU,No,,,,NT,,Genuine - downlisted,Timber and plant harvesting,Reduced-habitat,Yes,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella ardens,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella baluensis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella bidoupensis,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella bijie,DD,DD,No,,,,DD,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella botsfordi,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella bourreti,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella brevicrus,NT,NT,No,,,,NT,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella crocea,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella dringi,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella eos,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella firthi,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella fritinniens,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella fuliginosa,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella gracilis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella hamidi,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella heteropus,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella isos,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella itiokai,NT,NT,No,,,,NT,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella juliandringi,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella kajangensis,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella kalonensis,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella kecil,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella khasiorum,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella lateralis,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella laui,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella liui,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella macrops,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella maculosa,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella mangshanensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella maoershanensis,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,,,,1,Unknown,Unknown,Unknown,Unknown
ANURA,MEGOPHRYIDAE,Leptobrachella marmorata,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella maura,VU,VU,No,,,,NT,,Genuine - downlisted,Timber and plant harvesting,Reduced-habitat,Yes,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella melanoleuca,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella melica,EN,EN,No,,,,EN,"B1ab(i,iii)",No,,,,,,1,,,,Yes,Unknown,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella minima,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella mjobergi,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella nahangensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella namdongensis,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella natunae,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella nokrekensis,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella nyx,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella oshanensis,LC,LC,No,,,,LC,,No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella pallida,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella palmata,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella parva,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella pelodytoides,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella petrops,NT,NT,No,,,,NT,B1b(iii),No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella picta,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
ANURA,MEGOPHRYIDAE,Leptobrachella platycephala,DD,DD,No,,,,DD,,No,,,,,,1,,,,Yes,Yes,No,Yes
